id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1363608033,Corneta Feliz Año Nuevo Pack 6 2024 ,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1363608033-corneta-feliz-ano-nuevo-pack-6-2024-_JM,buy_it_now,MCO,MCO455766,MCO-PARTY_WHISTLES,15900,1,True,2043-11-17T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,1331398059,ANDRADESONIA20230315134745,,,,,de fiesta con lyly
MCO876624411,Kit Fiesta Infantil Recordatorio Decora Cumple Personalizado,new,gold_special,https://articulo.mercadolibre.com.co/MCO-876624411-kit-fiesta-infantil-recordatorio-decora-cumple-personalizado-_JM,buy_it_now,MCO,MCO8591,MCO-SOUVENIRS,172450,1,True,2042-03-25T04:00:00.000Z,False,[],MCO118204,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,129042011,SUSYZUSTORE,36.0,4790.28,0.0,COP,
MCO592449450,Piñata Papel Hot Wheels Decoración Hora Loca Piñateria ,new,gold_special,https://articulo.mercadolibre.com.co/MCO-592449450-pinata-papel-hot-wheels-decoracion-hora-loca-pinateria-_JM,buy_it_now,MCO,MCO118212,MCO-PINATAS,35000,500,True,2040-10-24T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,[],,,207125861,FIESTA ARLEQUIN1,36.0,972.22,0.0,COP,Fiesta Arlequín
MCO861692167,"Globo Payaso Plim Plim Metalizado + Número Cumple, Pcs X 6. ",new,gold_special,https://articulo.mercadolibre.com.co/MCO-861692167-globo-payaso-plim-plim-metalizado-numero-cumple-pcs-x-6-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,16800,1,True,2042-09-01T05:36:59.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,561860386,DOMA.VARIEDADES,,,,,Genérica
MCO1451868480,Set Globos De Látex Mario Bross Video Juegos 12 Piezas ,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1451868480-set-globos-de-latex-mario-bross-video-juegos-12-piezas-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,14990,1,True,2043-04-09T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,688266578,PROODASTORE,,,,,Balloons
MCO960668499,100 Vasos De Carton Cafe Bebida Fría Caliente 6 Onzas,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-960668499-100-vasos-de-carton-cafe-bebida-fria-caliente-6-onzas-_JM,buy_it_now,MCO,MCO413643,MCO-DISPOSABLE_CUPS,41350,1,True,2042-09-09T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,346571059,MARIOMILEIDY,12.0,3445.83,0.0,COP,Eco
MCO1524964434,Angel De La Guarda Mdf Recordatorio Souvenirs 30 Unidades,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1524964434-angel-de-la-guarda-mdf-recordatorio-souvenirs-30-unidades-_JM,buy_it_now,MCO,MCO8591,MCO-SOUVENIRS,180000,1,True,2043-04-27T04:00:00.000Z,False,[],MCO118204,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,198179901,CREATIFHOME,36.0,5000.0,0.0,COP,
MCO1524179128,Kit Decoración Super Mario Bros Bombas X20 + Bouquet +plato,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1524179128-kit-decoracion-super-mario-bros-bombas-x20-bouquet-plato-_JM,buy_it_now,MCO,MCO435356,MCO-PARTY_DECORATION_KITS,53999,50,True,2043-04-26T04:00:00.000Z,False,[],MCO118204,False,False,cross_docking,me2,['self_service_in'],,,1196168641,LA JUGUETERIA2022,12.0,4499.92,0.0,COP,LA JUGUETERIA
MCO2002011930,Set Decoración Fiesta Harry Potter ,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-2002011930-set-decoracion-fiesta-harry-potter-_JM,buy_it_now,MCO,MCO435356,MCO-PARTY_DECORATION_KITS,45990,1,True,2043-10-27T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,688266578,PROODASTORE,12.0,3832.5,0.0,COP,Harry Potter
MCO605779657,Kit Decoración Piñata Fiesta Infantil  Payaso Plim Plim ,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-605779657-kit-decoracion-pinata-fiesta-infantil-payaso-plim-plim-_JM,buy_it_now,MCO,MCO435356,MCO-PARTY_DECORATION_KITS,29999,250,True,2041-01-30T04:00:00.000Z,False,[],MCO118204,False,False,cross_docking,me2,['self_service_in'],,,327773559,HORA_LOCA_LA_GRAN13,12.0,2499.92,0.0,COP,Decoración
MCO1643563430,Botilito  Sorpresa Futbol Vaso Pitilllo Fiesta Decoracion,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1643563430-botilito-sorpresa-futbol-vaso-pitilllo-fiesta-decoracion-_JM,buy_it_now,MCO,MCO413643,MCO-DISPOSABLE_CUPS,36000,1,True,2043-06-04T04:00:00.000Z,False,[],MCO118204,False,False,cross_docking,me2,['self_service_in'],,,1196168641,LA JUGUETERIA2022,12.0,3000.0,0.0,COP,La jugueteria
MCO554633746,Sorpresa Infantil Kit En Vaso Por 15,new,gold_special,https://articulo.mercadolibre.com.co/MCO-554633746-sorpresa-infantil-kit-en-vaso-por-15-_JM,buy_it_now,MCO,MCO8591,MCO-SOUVENIRS,135000,1,True,2040-02-23T04:00:00.000Z,False,[],MCO118204,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,131139548,SPONKEVENTOS,36.0,3750.0,0.0,COP,
MCO465321801,Sombrero Chef Halloween Gorro  Disfraz Cocina Niños B-047 *,new,gold_special,https://articulo.mercadolibre.com.co/MCO-465321801-sombrero-chef-halloween-gorro-disfraz-cocina-ninos-b-047--_JM,buy_it_now,MCO,MCO118203,MCO-COSTUMES,12990,1,True,2038-02-22T04:00:00.000Z,False,[],MCO118204,False,False,cross_docking,me2,['self_service_in'],,,138353657,MACROOUTLET.CO,,,,,JO
MCO1322054969,Velas Bengala Para Pastel Estrella Y Corazon,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1322054969-velas-bengala-para-pastel-estrella-y-corazon-_JM,buy_it_now,MCO,MCO441217,MCO-BIRTHDAY_CANDLES_AND_SPARKLERS,7300,1,True,2043-07-29T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,1331398059,ANDRADESONIA20230315134745,,,,,de fiesta con lyly
MCO996389335,Cortina Metalizada Fiesta Fondo Decorativo Cuadros Negra,new,gold_special,https://articulo.mercadolibre.com.co/MCO-996389335-cortina-metalizada-fiesta-fondo-decorativo-cuadros-negra-_JM,buy_it_now,MCO,MCO430968,MCO-DECORATIVE_PENNANTS_AND_GARLANDS,8900,1,True,2042-10-12T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,573609394,PELUCHES MASMELO,,,,,Genérica
MCO914101679,Cajitas Feliz Sorpresa Fiesta X 12 Unidad Payaso Plim Plim. ,new,gold_special,https://articulo.mercadolibre.com.co/MCO-914101679-cajitas-feliz-sorpresa-fiesta-x-12-unidad-payaso-plim-plim-_JM,buy_it_now,MCO,MCO8591,MCO-SOUVENIRS,19999,1,True,2043-05-15T15:54:13.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,561860386,DOMA.VARIEDADES,36.0,555.53,0.0,COP,
MCO545728649,Set 2 Pitillos Ecológicos Acero Inoxidable Reutilizables,new,gold_special,https://articulo.mercadolibre.com.co/MCO-545728649-set-2-pitillos-ecologicos-acero-inoxidable-reutilizables-_JM,buy_it_now,MCO,MCO430983,MCO-STRAWS,15000,1,True,2039-12-07T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,205212616,GYPSYMARKETCO,,,,,Gypsy Market
MCO1340197043,Velas Metalizadas Cumpleaños Espiral 12und Pateada,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1340197043-velas-metalizadas-cumpleanos-espiral-12und-pateada-_JM,buy_it_now,MCO,MCO441217,MCO-BIRTHDAY_CANDLES_AND_SPARKLERS,8000,1,True,2043-09-15T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,688266578,PROODASTORE,,,,,de fiesta con lyly
MCO1313743739,Kit Decoracion Fiesta Arco Globos Bomba Inflador Y Accesorio,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1313743739-kit-decoracion-fiesta-arco-globos-bomba-inflador-y-accesorio-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,111900,1,True,2043-07-06T04:00:00.000Z,False,[],MCO118204,False,True,cross_docking,me2,['mandatory_free_shipping'],,,5162681,IMPORTADORAMAKA,36.0,3108.33,0.0,COP,Genérica
MCO1584616230,Kit Decoración Hello Kitty 12 Niños Bombas+numero70cm+mantel,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1584616230-kit-decoracion-hello-kitty-12-ninos-bombasnumero70cmmantel-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,31500,150,True,2043-05-10T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,1085789498,LENCERIASEDUCTORA.CO,36.0,875.0,0.0,COP,Premium
MCO938795300,30 Cajas Recordatorios 6x6x4  En Mdf Para Primera Comunión,new,gold_special,https://articulo.mercadolibre.com.co/MCO-938795300-30-cajas-recordatorios-6x6x4-en-mdf-para-primera-comunion-_JM,buy_it_now,MCO,MCO8591,MCO-SOUVENIRS,144000,1,True,2042-07-31T04:00:00.000Z,False,[],MCO118204,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,464132744,TIMICOLOMBIA,36.0,4000.0,0.0,COP,
MCO2044225208, Kit Decoración Cumpleaños Masha Y Oso X24 + Bouquet +numero,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-2044225208-kit-decoracion-cumpleanos-masha-y-oso-x24-bouquet-numero-_JM,buy_it_now,MCO,MCO435356,MCO-PARTY_DECORATION_KITS,45000,1,True,2043-11-17T04:00:00.000Z,False,[],MCO118204,False,False,cross_docking,me2,['self_service_in'],,,1196168641,LA JUGUETERIA2022,12.0,3750.0,0.0,COP,LA JUGUETERIA
MCO847686818,Decoración Baby Shower Bombas Globos Metalizados Niña,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-847686818-decoracion-baby-shower-bombas-globos-metalizados-nina-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,49999,50,True,2041-12-31T04:00:00.000Z,False,[],MCO118204,False,False,cross_docking,me2,['self_service_in'],,,327773559,HORA_LOCA_LA_GRAN13,12.0,4166.58,0.0,COP,GLOBOS
MCO1270988546,Kit Globos Decoración Cars Carros Rojo Dorado Cortina,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1270988546-kit-globos-decoracion-cars-carros-rojo-dorado-cortina-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,39990,500,True,2043-02-25T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,573609394,PELUCHES MASMELO,36.0,1110.83,0.0,COP,Genérica
MCO1295583839,Kit Decoracion Picnic Rojo Descartables 24invit Leer Dc,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1295583839-kit-decoracion-picnic-rojo-descartables-24invit-leer-dc-_JM,buy_it_now,MCO,MCO435356,MCO-PARTY_DECORATION_KITS,27000,500,True,2043-10-10T23:29:42.039Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,1372300779,VARIEDAD_RR,36.0,750.0,0.0,COP,Premium
MCO1323319511,Slime Infantil  X6 Un Fiestas Piñateria Niñas Sorpresas ,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1323319511-slime-infantil-x6-un-fiestas-pinateria-ninas-sorpresas-_JM,buy_it_now,MCO,MCO8591,MCO-SOUVENIRS,44400,1,True,2043-09-16T22:47:56.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,393134814,TEMPLO1111,12.0,3700.0,0.0,COP,
MCO1131466054,Decoracion Globo Cerveza Los Simpsons Homero Cumpleaños,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1131466054-decoracion-globo-cerveza-los-simpsons-homero-cumpleanos-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,15900,1,True,2042-12-04T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,573609394,PELUCHES MASMELO,,,,,Genérica
MCO605386701,Vaso Pitillo Infantil La Granja Zenón  X12 Unidades,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-605386701-vaso-pitillo-infantil-la-granja-zenon-x12-unidades-_JM,buy_it_now,MCO,MCO413643,MCO-DISPOSABLE_CUPS,36000,500,True,2041-01-27T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,[],,,207125861,FIESTA ARLEQUIN1,12.0,3000.0,0.0,COP,Fiesta Arlequín
MCO1136352282,Kit Decoracion Pocoyo Para 24 Niños Fiesta Infanti+obsequio,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1136352282-kit-decoracion-pocoyo-para-24-ninos-fiesta-infantiobsequio-_JM,buy_it_now,MCO,MCO435356,MCO-PARTY_DECORATION_KITS,49000,50,True,2042-12-06T04:00:00.000Z,False,[],MCO118204,False,False,cross_docking,me2,['self_service_in'],,,1196168641,LA JUGUETERIA2022,12.0,4083.33,0.0,COP,LA JUGUETERIA
MCO1625458208,Recordatorio Librito De Primera Comunión Niña X 6unidades,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1625458208-recordatorio-librito-de-primera-comunion-nina-x-6unidades-_JM,buy_it_now,MCO,MCO8591,MCO-SOUVENIRS,66000,1,True,2044-01-19T00:52:33.370Z,False,[],MCO118204,False,False,xd_drop_off,me2,[],,,256630100,LIBSAGRADAFAMILIA,12.0,5500.0,0.0,COP,
MCO2033845318,Velas Mágica Pastel Torta Ponqué Feliz Cumpleaños ,new,gold_special,https://articulo.mercadolibre.com.co/MCO-2033845318-velas-magica-pastel-torta-ponque-feliz-cumpleanos-_JM,buy_it_now,MCO,MCO441215,MCO-CAKE_TOPPERS,13900,50,True,2043-11-13T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,573609394,PELUCHES MASMELO,,,,,no brands
MCO1213250171,Arco Globos Baby Shower Azul Plateado Oso + Caja Mobiliario,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1213250171-arco-globos-baby-shower-azul-plateado-oso-caja-mobiliario-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,109900,1,True,2043-01-26T04:00:00.000Z,False,[],MCO118204,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,573609394,PELUCHES MASMELO,36.0,3052.78,0.0,COP,Genérica
MCO807260146,Globo Copa Coctel Hawai Hawaiano  Flamingo Temática 83x38 Cm,new,gold_special,https://articulo.mercadolibre.com.co/MCO-807260146-globo-copa-coctel-hawai-hawaiano-flamingo-tematica-83x38-cm-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,6900,100,True,2041-09-06T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,573609394,PELUCHES MASMELO,,,,,Genérica
MCO1343033065,Botilito Sorpresa Plim Plim X6 Termo Fiesta Infantil,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1343033065-botilito-sorpresa-plim-plim-x6-termo-fiesta-infantil-_JM,buy_it_now,MCO,MCO118212,MCO-PINATAS,28000,1,True,2043-09-22T04:00:00.000Z,False,[],MCO118204,False,False,cross_docking,me2,['self_service_in'],,,1196168641,LA JUGUETERIA2022,12.0,2333.33,0.0,COP,LA JUGUETERIA
MCO1363917917,31 Cajas Recordatorios 8x8 En Mdf Para Primera Comunión,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1363917917-31-cajas-recordatorios-8x8-en-mdf-para-primera-comunion-_JM,buy_it_now,MCO,MCO8591,MCO-SOUVENIRS,170500,1,True,2043-11-18T04:00:00.000Z,False,[],MCO118204,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,464132744,TIMICOLOMBIA,36.0,4736.11,0.0,COP,
MCO613460487,Set ×3 Sonic Fiesta Platos Cucharas Y Vasos Para 12 Personas,new,gold_special,https://articulo.mercadolibre.com.co/MCO-613460487-set-3-sonic-fiesta-platos-cucharas-y-vasos-para-12-personas-_JM,buy_it_now,MCO,MCO413643,MCO-DISPOSABLE_CUPS,14800,1,True,2041-03-20T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,561860386,DOMA.VARIEDADES,,,,,Set De Desechables
MCO570896681,Pitillo Jumbo  Tipo Cuchara ,new,gold_special,https://articulo.mercadolibre.com.co/MCO-570896681-pitillo-jumbo-tipo-cuchara-_JM,buy_it_now,MCO,MCO430983,MCO-STRAWS,134900,1,True,2040-07-10T04:00:00.000Z,False,[],MCO118204,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,219113521,GLOBAL OUTLET,36.0,3747.22,0.0,COP,Global Chef
MCO808416443,Mascara Scream El Grito Con Capucha Halloween Decoración,new,gold_special,https://articulo.mercadolibre.com.co/MCO-808416443-mascara-scream-el-grito-con-capucha-halloween-decoracion-_JM,buy_it_now,MCO,MCO157459,MCO-PARTY_MASKS,11390,1,True,2043-10-05T02:11:42.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,391868900,STTRIKER.CO,,,,,Vittoria
MCO889431890,Colorante De Alimentos Cafe - mL a $233,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-889431890-colorante-de-alimentos-cafe-_JM,buy_it_now,MCO,MCO416942,MCO-FOOD_AND_DRINK_COLORINGS,7000,1,True,2042-04-29T04:00:00.000Z,False,[],MCO118204,False,False,cross_docking,me2,['self_service_in'],,,198793887,DAVIDOSPINARAMIREZ,,,,,USA COLOR
MCO609330807,Cajita Feliz Dulces Sorpresa X12und Piñata Paw Patrol,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-609330807-cajita-feliz-dulces-sorpresa-x12und-pinata-paw-patrol-_JM,buy_it_now,MCO,MCO8591,MCO-SOUVENIRS,50000,500,True,2041-02-21T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,[],,,207125861,FIESTA ARLEQUIN1,12.0,4166.67,0.0,COP,
