id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1343912921,2 Piezas Transparente Crossbody Bolso Transparente Pvc Bolsa,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1343912921-2-piezas-transparente-crossbody-bolso-transparente-pvc-bolsa-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,139435,1,True,2043-09-25T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,317352697,AYLINMITCHELLMARTNEZSANTIAG,36,3873.19,0,COP,Weewooday
MCO1343912949,"Bolsa Transparente Y Bolsa De Bolsa, Bolsa Cruzada Transpare",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1343912949-bolsa-transparente-y-bolsa-de-bolsa-bolsa-cruzada-transpare-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,98121,1,True,2043-09-25T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,317352697,AYLINMITCHELLMARTNEZSANTIAG,36,2725.58,0,COP,Bomvabe
MCO1343926049,"Bolso Bandolera De Pvc Transparente Para Mujeres Y Hombres,",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1343926049-bolso-bandolera-de-pvc-transparente-para-mujeres-y-hombres-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,98121,1,True,2043-09-25T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,317352697,AYLINMITCHELLMARTNEZSANTIAG,36,2725.58,0,COP,MAY TREE
MCO1343926057,Coromay Bolso Transparente De Tpu Transparente Aprobado Por,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1343926057-coromay-bolso-transparente-de-tpu-transparente-aprobado-por-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,118778,1,True,2043-09-25T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,317352697,AYLINMITCHELLMARTNEZSANTIAG,36,3299.39,0,COP,COROMAY
MCO1343926083,"2 Bolsas Transparentes Con Cordn, Impermeable, Pequea Bolsa",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1343926083-2-bolsas-transparentes-con-cordn-impermeable-pequea-bolsa-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,92957,1,True,2043-09-25T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,317352697,AYLINMITCHELLMARTNEZSANTIAG,36,2582.14,0,COP,Haoguagua
MCO1343926103,"Bolsa Transparente Aprobada Por El Estadio, Bolsa Cruzada Tr",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1343926103-bolsa-transparente-aprobada-por-el-estadio-bolsa-cruzada-tr-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,77464,1,True,2043-09-25T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,[],,,317352697,AYLINMITCHELLMARTNEZSANTIAG,36,2151.78,0,COP,sharks shock
MCO1343939003,"Bolsa Transparente Aprobada Por El Estadio, Mochila Transpar",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1343939003-bolsa-transparente-aprobada-por-el-estadio-mochila-transpar-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,118778,1,True,2043-09-25T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,317352697,AYLINMITCHELLMARTNEZSANTIAG,36,3299.39,0,COP,Edraco
MCO1343939023,Mochila Transparente Aprobada Por El Estadio De 12 X 12 X 6,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1343939023-mochila-transparente-aprobada-por-el-estadio-de-12-x-12-x-6-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,129107,1,True,2043-09-25T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,317352697,AYLINMITCHELLMARTNEZSANTIAG,36,3586.31,0,COP,BAJNOKOU
MCO1343939037,Mofasvigi Bolsas Transparentes Impermeables Aprobadas Por El,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1343939037-mofasvigi-bolsas-transparentes-impermeables-aprobadas-por-el-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,134271,1,True,2043-09-25T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,317352697,AYLINMITCHELLMARTNEZSANTIAG,36,3729.75,0,COP,MOFASVIGI
MCO1343951811,Compatible Con Cwtwb1u345 Llave,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1343951811-compatible-con-cwtwb1u345-llave-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,149764,1,True,2043-09-25T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,317352697,AYLINMITCHELLMARTNEZSANTIAG,36,4160.11,0,COP,USARemote
MCO1343964731,"Maylisacc Bolso Transparente Para Mujer, Para Estadio, Bolsa",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1343964731-maylisacc-bolso-transparente-para-mujer-para-estadio-bolsa-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,98121,1,True,2043-09-25T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,317352697,AYLINMITCHELLMARTNEZSANTIAG,36,2725.58,0,COP,MAYLISACC
MCO1343977747,"Bolso Cruzado Transparente, Aprobado Por El Estadio, Para Co",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1343977747-bolso-cruzado-transparente-aprobado-por-el-estadio-para-co-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,92957,1,True,2043-09-25T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,317352697,AYLINMITCHELLMARTNEZSANTIAG,36,2582.14,0,COP,COVAX
MCO1343990465,"Covax Mini Mochila Transparente Aprobada Por El Estadio, Bol",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1343990465-covax-mini-mochila-transparente-aprobada-por-el-estadio-bol-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,108450,1,True,2043-09-25T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,317352697,AYLINMITCHELLMARTNEZSANTIAG,36,3012.5,0,COP,COVAX
MCO1343997537,"Bolsa Transparente Aprobada Por El Estadio, Bolsa Cruzada Tr",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1343997537-bolsa-transparente-aprobada-por-el-estadio-bolsa-cruzada-tr-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,129107,1,True,2043-09-25T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,317352697,AYLINMITCHELLMARTNEZSANTIAG,36,3586.31,0,COP,COVAX
MCO1345879137,"Karol G - Tatuajes Temporales De 20 Piezas, Tatuajes De Cora",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1345879137-karol-g-tatuajes-temporales-de-20-piezas-tatuajes-de-cora-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,72300,1,True,2043-10-02T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,[],,,317352697,AYLINMITCHELLMARTNEZSANTIAG,36,2008.33,0,COP,Quality Life
MCO2014035104,"Hautoco Bolsa Transparente Aprobada Para Estadios, Bolsa Tra",new,gold_special,https://articulo.mercadolibre.com.co/MCO-2014035104-hautoco-bolsa-transparente-aprobada-para-estadios-bolsa-tra-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,138055,1,True,2043-11-04T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,425307501,SPENC STORE,36,3834.86,0,COP,HAUTOCO
MCO1957459438,"Bolso Bandolera De Pvc Transparente Para Mujeres Y Hombres,",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1957459438-bolso-bandolera-de-pvc-transparente-para-mujeres-y-hombres-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,98121,1,True,2043-10-06T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,239744546,MANTALY OFICIAL,36,2725.58,0,COP,MAY TREE
MCO1957459462,"2 Bolsas Transparentes Con Cordn, Impermeable, Pequea Bolsa",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1957459462-2-bolsas-transparentes-con-cordn-impermeable-pequea-bolsa-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,92957,1,True,2043-10-06T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,239744546,MANTALY OFICIAL,36,2582.14,0,COP,Haoguagua
MCO1957459472,"Bolsa Cruzada Transparente, Aprobada Por El Estadio Para Con",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1957459472-bolsa-cruzada-transparente-aprobada-por-el-estadio-para-con-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,98121,1,True,2043-10-06T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,239744546,MANTALY OFICIAL,36,2725.58,0,COP,KETIEE
MCO1957459476,"Mini Bolsa Transparente, Aprobada Por El Estadio, Rinonera C",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1957459476-mini-bolsa-transparente-aprobada-por-el-estadio-rinonera-c-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,82628,1,True,2043-10-06T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,[],,,239744546,MANTALY OFICIAL,36,2295.22,0,COP,Edraco
MCO1957485062,"Bolso Cruzado Transparente, Aprobado Por El Estadio, Para Co",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1957485062-bolso-cruzado-transparente-aprobado-por-el-estadio-para-co-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,92957,1,True,2043-10-06T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,239744546,MANTALY OFICIAL,36,2582.14,0,COP,COVAX
MCO1957485074,"Qiuqiuqi Bolso Cruzado Transparente, Bolso De Hombro Para Es",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1957485074-qiuqiuqi-bolso-cruzado-transparente-bolso-de-hombro-para-es-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,98121,1,True,2043-10-06T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,239744546,MANTALY OFICIAL,36,2725.58,0,COP,QiuQiuQi
MCO1957497528,Compatible Con Cwtwb1u345 Llave,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1957497528-compatible-con-cwtwb1u345-llave-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,154928,1,True,2043-10-06T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,239744546,MANTALY OFICIAL,36,4303.56,0,COP,USARemote
MCO1957497568,"Covax Mini Mochila Transparente Aprobada Por El Estadio, Bol",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1957497568-covax-mini-mochila-transparente-aprobada-por-el-estadio-bol-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,108450,1,True,2043-10-06T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,239744546,MANTALY OFICIAL,36,3012.5,0,COP,COVAX
MCO1957497598,"Bolsa Transparente Y Bolsa De Bolsa, Bolsa Cruzada Transpare",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1957497598-bolsa-transparente-y-bolsa-de-bolsa-bolsa-cruzada-transpare-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,98121,1,True,2043-10-06T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,239744546,MANTALY OFICIAL,36,2725.58,0,COP,Bomvabe
MCO1957510454,"Bolsa Transparente Aprobada Por El Estadio, Bolsa Cruzada Tr",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1957510454-bolsa-transparente-aprobada-por-el-estadio-bolsa-cruzada-tr-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,82628,1,True,2043-10-06T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,[],,,239744546,MANTALY OFICIAL,36,2295.22,0,COP,sharks shock
MCO1957523486,"Lorbro Bolsa Transparente Aprobada Por El Estadio, Bolsas De",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1957523486-lorbro-bolsa-transparente-aprobada-por-el-estadio-bolsas-de-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,98121,1,True,2043-10-06T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,239744546,MANTALY OFICIAL,36,2725.58,0,COP,Lorbro
MCO1957523506,Mofasvigi Bolsas Transparentes Impermeables Aprobadas Por El,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1957523506-mofasvigi-bolsas-transparentes-impermeables-aprobadas-por-el-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,139435,1,True,2043-10-06T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,239744546,MANTALY OFICIAL,36,3873.19,0,COP,MOFASVIGI
MCO1957535966,Coromay Bolso Transparente De Tpu Transparente Aprobado Por,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1957535966-coromay-bolso-transparente-de-tpu-transparente-aprobado-por-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,118778,1,True,2043-10-06T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,239744546,MANTALY OFICIAL,36,3299.39,0,COP,COROMAY
MCO1957548816,"Mini Bolso Transparente Aprobado Por El Estadio, Bolso Cruza",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1957548816-mini-bolso-transparente-aprobado-por-el-estadio-bolso-cruza-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,77464,1,True,2043-10-06T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,[],,,239744546,MANTALY OFICIAL,36,2151.78,0,COP,Higuyst
MCO1957548830,"Angjiny Bolsa Transparente Aprobada Para Estadios, Bolsas Cr",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1957548830-angjiny-bolsa-transparente-aprobada-para-estadios-bolsas-cr-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,72300,1,True,2043-10-06T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,[],,,239744546,MANTALY OFICIAL,36,2008.33,0,COP,Angjiny
MCO1957562050,Loog Bolsa De Concierto - Padre (mini Bolsa De Concierto),new,gold_special,https://articulo.mercadolibre.com.co/MCO-1957562050-loog-bolsa-de-concierto-padre-mini-bolsa-de-concierto-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,258213,1,True,2043-10-06T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,239744546,MANTALY OFICIAL,36,7172.58,0,COP,Loog
MCO1957562076,"Bolsa Transparente Aprobada Por El Estadio, Mochila Transpar",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1957562076-bolsa-transparente-aprobada-por-el-estadio-mochila-transpar-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,118778,1,True,2043-10-06T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,239744546,MANTALY OFICIAL,36,3299.39,0,COP,Edraco
MCO1957562080,"Maylisacc Bolso Transparente Para Mujer, Para Estadio, Bolsa",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1957562080-maylisacc-bolso-transparente-para-mujer-para-estadio-bolsa-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,98121,1,True,2043-10-06T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,239744546,MANTALY OFICIAL,36,2725.58,0,COP,MAYLISACC
MCO1957562094,"Mochila Transparente Aprobada Por El Estadio Para Nias, Jueg",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1957562094-mochila-transparente-aprobada-por-el-estadio-para-nias-jueg-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,180749,1,True,2043-10-06T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,239744546,MANTALY OFICIAL,36,5020.81,0,COP,Eccliy
MCO1957729326,"Bolsa Transparente Aprobada Por El Estadio, Bolsa Cruzada Tr",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1957729326-bolsa-transparente-aprobada-por-el-estadio-bolsa-cruzada-tr-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,134271,1,True,2043-10-06T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,239744546,MANTALY OFICIAL,36,3729.75,0,COP,COVAX
MCO1957729338,2 Piezas Transparente Crossbody Bolso Transparente Pvc Bolsa,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1957729338-2-piezas-transparente-crossbody-bolso-transparente-pvc-bolsa-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,144599,1,True,2043-10-06T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,239744546,MANTALY OFICIAL,36,4016.64,0,COP,Weewooday
MCO1957729392,"Karol G - Tatuajes Temporales De 20 Piezas, Tatuajes De Cora",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1957729392-karol-g-tatuajes-temporales-de-20-piezas-tatuajes-de-cora-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,77464,1,True,2043-10-06T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,[],,,239744546,MANTALY OFICIAL,36,2151.78,0,COP,Quality Life
MCO533425650,Funda Protectora De Silicona Funda Skin Jacket Apta,new,gold_special,https://articulo.mercadolibre.com.co/MCO-533425650-funda-protectora-de-silicona-funda-skin-jacket-apta-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,102000,1,True,2039-09-08T04:00:00.000Z,False,[],MCO40433,False,True,cross_docking,me2,['mandatory_free_shipping'],,,315504023,MAUJA_GROUP,36,2833.33,0,COP,Genérica
