id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,official_store_name,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,brand_value_name
MCO2200808526,Kia K3,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-2200808526-kia-k3-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,83990000,,1,1733.0,Metrokia,False,2025-02-05T04:01:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlRPUjY4MDYw', 'name': 'Torca'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,443374524,METROKIA NUEVOS,Kia
MCO2200807852,Kia Sorento Xm 2013,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-2200807852-kia-sorento-xm-2013-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,63900000,67900000.0,1,1254.0,Motor Group,False,2024-06-05T15:15:57.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBUzI4Njk3', 'name': 'Las Ferias'}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.685618, 'longitude': -74.0843523}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,463923512,MOTOR GROUP,Kia
MCO2200845784,Ford Bronco Sport Wildtrack 2021,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-2200845784-ford-bronco-sport-wildtrack-2021-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,138900000,142900000.0,1,1254.0,Motor Group,False,2024-06-05T15:15:54.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBUzI4Njk3', 'name': 'Las Ferias'}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.685618, 'longitude': -74.0843523}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,463923512,MOTOR GROUP,Ford
MCO1388966379,Volkswagen Polo Track 1.6 L Mec 2024 Obsequio Entrega Ya Js,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-1388966379-volkswagen-polo-track-16-l-mec-2024-obsequio-entrega-ya-js-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,63990000,,1,1724.0,Casa Toro Volkswagen,False,2025-02-04T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjkzMzk0', 'name': 'San José de Bavaria'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.76755, 'longitude': -74.063793}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,178307321,CASATORO VOLKSWAGEN,Volkswagen
MCO1388940511,Kia K3 Vibrant 1.6 2024,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-1388940511-kia-k3-vibrant-16-2024-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,83990000,,1,1516.0,Auto Orion,False,2025-02-04T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNJVTM3OTgyMg', 'name': 'Ciudad Jardín'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.3648742, 'longitude': -76.5372893}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,484762209,AUTOORION CALI,Kia
MCO2200422194,Kia Picanto All New Vibrant 1.0cc 2024,new,MCO27943088,gold_premium,https://carro.mercadolibre.com.co/MCO-2200422194-kia-picanto-all-new-vibrant-10cc-2024-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,53990000,,1,1516.0,Auto Orion,False,2025-02-04T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNJVTM3OTgyMg', 'name': 'Ciudad Jardín'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.3648742, 'longitude': -76.5372893}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,484762209,AUTOORION CALI,Kia
MCO1388926303,Volkswagen Jetta Comfortline 1.4 Turbo Aut Modelo 2024 Fa,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-1388926303-volkswagen-jetta-comfortline-14-turbo-aut-modelo-2024-fa-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,107990000,,1,1724.0,Casa Toro Volkswagen,False,2025-02-04T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlBVRTgxNDk5', 'name': 'Puente Aranda'}, 'city': {'id': 'TUNPQ1BVRTg0NTU0', 'name': 'Puente Aranda'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.614995, 'longitude': -74.114656}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,178307321,CASATORO VOLKSWAGEN,Volkswagen
MCO1388912299,"Volkswagen Jetta Comfortline 1.4 T Aut 2024 Obsequio, Ya, Js",new,,gold_premium,https://carro.mercadolibre.com.co/MCO-1388912299-volkswagen-jetta-comfortline-14-t-aut-2024-obsequio-ya-js-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,106899000,,1,1724.0,Casa Toro Volkswagen,False,2025-02-04T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjkzMzk0', 'name': 'San José de Bavaria'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.76755, 'longitude': -74.063793}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,178307321,CASATORO VOLKSWAGEN,Volkswagen
MCO2200329464,Volkswagen T-cross Trendline Mecanica Turbo Modelo 2024 Fa,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-2200329464-volkswagen-t-cross-trendline-mecanica-turbo-modelo-2024-fa-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,88990000,,1,1724.0,Casa Toro Volkswagen,False,2025-02-04T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlBVRTgxNDk5', 'name': 'Puente Aranda'}, 'city': {'id': 'TUNPQ1BVRTg0NTU0', 'name': 'Puente Aranda'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.614995, 'longitude': -74.114656}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,178307321,CASATORO VOLKSWAGEN,Volkswagen
MCO2200355046,Volkswagen Tcross Trendline St Aut Turbo Modelo 2024 Fa,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-2200355046-volkswagen-tcross-trendline-st-aut-turbo-modelo-2024-fa-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,100990000,,1,1724.0,Casa Toro Volkswagen,False,2025-02-04T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlBVRTgxNDk5', 'name': 'Puente Aranda'}, 'city': {'id': 'TUNPQ1BVRTg0NTU0', 'name': 'Puente Aranda'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.614995, 'longitude': -74.114656}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,178307321,CASATORO VOLKSWAGEN,Volkswagen
MCO2200353560,Volkswagen Polo Highline Turbo Automatico Modelo 2024 Fa,new,MCO28117543,gold_premium,https://carro.mercadolibre.com.co/MCO-2200353560-volkswagen-polo-highline-turbo-automatico-modelo-2024-fa-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,83990000,,1,1724.0,Casa Toro Volkswagen,False,2025-02-04T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlBVRTgxNDk5', 'name': 'Puente Aranda'}, 'city': {'id': 'TUNPQ1BVRTg0NTU0', 'name': 'Puente Aranda'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.614995, 'longitude': -74.114656}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,178307321,CASATORO VOLKSWAGEN,Volkswagen
MCO2200403224,Mazda Cx30 Grand Touring 2022,used,MCO21073862,gold_premium,https://carro.mercadolibre.com.co/MCO-2200403224-mazda-cx30-grand-touring-2022-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,110000000,,1,,,False,2024-06-04T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBUzEyODY5MQ', 'name': 'Las Palmas'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2386625, 'longitude': -75.564787}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,339592220,CONCESIONARIO DANCARS,Mazda
MCO2200390144,Bmw Gran Coupe 220i,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-2200390144-bmw-gran-coupe-220i-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,150000000,,1,,,False,2024-03-06T04:01:18.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjQ0MzA1', 'name': 'Santa Bibiana'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6904988, 'longitude': -74.0527782}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,1358194485,LALVAREZ76518,BMW
MCO2200351110,Volkswagen Teramont 3.6 4x4 7 Puestos Aut V6 Modelo2023 Fa,new,MCO21074763,gold_premium,https://carro.mercadolibre.com.co/MCO-2200351110-volkswagen-teramont-36-4x4-7-puestos-aut-v6-modelo2023-fa-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,206990000,,1,1724.0,Casa Toro Volkswagen,False,2025-02-04T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlBVRTgxNDk5', 'name': 'Puente Aranda'}, 'city': {'id': 'TUNPQ1BVRTg0NTU0', 'name': 'Puente Aranda'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.614995, 'longitude': -74.114656}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,178307321,CASATORO VOLKSWAGEN,Volkswagen
MCO2200298652,Vw Tiguan Elegance 4x4 7 Puestos 2.0 Turbo Modelo 2023 Fa ,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-2200298652-vw-tiguan-elegance-4x4-7-puestos-20-turbo-modelo-2023-fa-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,175990000,,1,1724.0,Casa Toro Volkswagen,False,2025-02-04T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlBVRTgxNDk5', 'name': 'Puente Aranda'}, 'city': {'id': 'TUNPQ1BVRTg0NTU0', 'name': 'Puente Aranda'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.614995, 'longitude': -74.114656}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,178307321,CASATORO VOLKSWAGEN,Volkswagen
MCO2200336790,Volkswagen Nivus Highline 1.0 Turbo Automatic Modelo 2024 Fa,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-2200336790-volkswagen-nivus-highline-10-turbo-automatic-modelo-2024-fa-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,106990000,,1,1724.0,Casa Toro Volkswagen,False,2025-02-04T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlBVRTgxNDk5', 'name': 'Puente Aranda'}, 'city': {'id': 'TUNPQ1BVRTg0NTU0', 'name': 'Puente Aranda'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.614995, 'longitude': -74.114656}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,178307321,CASATORO VOLKSWAGEN,Volkswagen
MCO2200335952,Mitsubishi L 200 2.5,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-2200335952-mitsubishi-l-200-25-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,73900000,,1,,,False,2024-03-06T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkJPUzE5NjMw', 'name': 'Bosques De Mariana'}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7087371, 'longitude': -74.1258311}","{'contact': 'John Freddy Peroza', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,1158599382,TUC_QUIRIGUAFQ2,Mitsubishi
MCO2200386272,Renault Duster Oroch 2.0 Dynamique,used,MCO17064300,gold_premium,https://carro.mercadolibre.com.co/MCO-2200386272-renault-duster-oroch-20-dynamique-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,70000000,,1,,,False,2024-03-06T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0NBSmUwZTcz', 'name': 'Cajicá'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.9187217, 'longitude': -74.022557}","{'contact': 'Rocio Roa', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,1074743086,TUC_CAJICA2,Renault
