id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1334348731,Moneda 1 Dólar Sacagawea Conmemorativa ,used,gold_pro,https://articulo.mercadolibre.com.co/MCO-1334348731-moneda-1-dolar-sacagawea-conmemorativa-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,50000,1,True,2043-08-29T15:37:49.000Z,False,[],MCO1367,False,True,xd_drop_off,me2,[],,,172320590,CAFE615116,12.0,4166.67,0.0,COP,E
MCO482876862,"Trio De Monedas España 10, 5 ,2 Centimos De Euros Año 2000 ",used,gold_pro,https://articulo.mercadolibre.com.co/MCO-482876862-trio-de-monedas-espana-10-5-2-centimos-de-euros-ano-2000-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,6000,1,True,2041-07-08T15:56:58.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,285275226,IJGU IJGU,,,,,
MCO482886119,Moneda España 5 Centimos De Euro Año 2000,used,gold_pro,https://articulo.mercadolibre.com.co/MCO-482886119-moneda-espana-5-centimos-de-euro-ano-2000-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,4000,1,True,2041-07-11T17:08:12.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,285275226,IJGU IJGU,,,,,
MCO978759070,Moneda De 500 Pesos Guacari Error Descentrada Año 1995. ,used,gold_special,https://articulo.mercadolibre.com.co/MCO-978759070-moneda-de-500-pesos-guacari-error-descentrada-ano-1995-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,59900,1,True,2042-09-28T04:00:00.000Z,False,[],MCO1367,False,True,xd_drop_off,me2,[],,,56510798,THECONTAINER ESHOP,36.0,1663.89,0.0,COP,
MCO800741468,"Moneda Colombiana De 20 Pesos, De 2005",used,gold_pro,https://articulo.mercadolibre.com.co/MCO-800741468-moneda-colombiana-de-20-pesos-de-2005-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,30000,1,True,2044-01-11T04:20:51.066Z,False,[],MCO1367,False,True,xd_drop_off,me2,[],,,638328013,NANCYNELLYMOSQUERA,12.0,2500.0,0.0,COP,
MCO862950411,Moneda Alemania 50 Centimos De Euro 2002 Ceca F ,used,gold_special,https://articulo.mercadolibre.com.co/MCO-862950411-moneda-alemania-50-centimos-de-euro-2002-ceca-f-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,7000,1,True,2042-02-17T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,285275226,IJGU IJGU,,,,,
MCO1342652056,Lote De Monedas Antiguas Colombianas De 20 Pesos Y Otras.,used,gold_pro,https://articulo.mercadolibre.com.co/MCO-1342652056-lote-de-monedas-antiguas-colombianas-de-20-pesos-y-otras-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,400000,1,True,2043-03-16T04:00:00.000Z,False,[],MCO1367,False,True,drop_off,me2,[],,,580649589,GERMAINOROZCOMARTINEZ,12.0,33333.33,0.0,COP,
MCO1818618188,50 Centavos 1963 Invertida,used,gold_special,https://articulo.mercadolibre.com.co/MCO-1818618188-50-centavos-1963-invertida-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,185000,1,True,2043-08-20T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,65616184,WORLD COLLECTIONS200,36.0,5138.89,0.0,COP,
MCO603975820,Moneda Espejo/proof 1 Peso Mexicano Bimetálica Año 2007.,used,gold_pro,https://articulo.mercadolibre.com.co/MCO-603975820-moneda-espejoproof-1-peso-mexicano-bimetalica-ano-2007-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,65000,1,True,2041-01-20T04:00:00.000Z,False,[],MCO1367,False,True,xd_drop_off,me2,[],,,582524681,COMPRA A1CLICK,12.0,5416.67,0.0,COP,
MCO1355190681,Estados Unidos 1 Dolar 2000,used,gold_special,https://articulo.mercadolibre.com.co/MCO-1355190681-estados-unidos-1-dolar-2000-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,14000,1,True,2043-10-27T04:00:00.000Z,False,[],MCO1367,False,False,drop_off,me2,[],,,91086457,NIKY6919,,,,,
MCO621918199,"Moneda Canada 25 Cents 1973, Busto Grande, Reina Isabel Ii ",used,gold_pro,https://articulo.mercadolibre.com.co/MCO-621918199-moneda-canada-25-cents-1973-busto-grande-reina-isabel-ii-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,370000,1,True,2041-05-03T04:00:00.000Z,False,[],MCO1367,False,True,xd_drop_off,me2,[],,,285275226,IJGU IJGU,12.0,30833.33,0.0,COP,
MCO477246395,"Moneda Colombia 10 Centavos 1956 Calarca, Buena",used,gold_special,https://articulo.mercadolibre.com.co/MCO-477246395-moneda-colombia-10-centavos-1956-calarca-buena-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,12000,1,True,2038-07-07T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,285275226,IJGU IJGU,,,,,
MCO477370485,Lote Monedas Colombia 1 Peso 1974 A 1980 Emisión Completa,used,gold_special,https://articulo.mercadolibre.com.co/MCO-477370485-lote-monedas-colombia-1-peso-1974-a-1980-emision-completa-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,24000,1,True,2038-07-08T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,285275226,IJGU IJGU,36.0,666.67,0.0,COP,
MCO478424745,Moneda Reino Unido 20 Pence 1983 Reina Isabel Ii ,used,gold_special,https://articulo.mercadolibre.com.co/MCO-478424745-moneda-reino-unido-20-pence-1983-reina-isabel-ii-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,14000,1,True,2038-07-16T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,285275226,IJGU IJGU,,,,,
MCO564827375,Moneda 20 Centavos Peso Colombiano Francisco Santander 1967,used,gold_special,https://articulo.mercadolibre.com.co/MCO-564827375-moneda-20-centavos-peso-colombiano-francisco-santander-1967-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,13500,1,True,2040-05-27T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,352995700,OBMA1765570,,,,,
MCO482785224,"Moneda España 2 Euros Bimetalica Año 2002, Rey Juan Carlos",used,gold_pro,https://articulo.mercadolibre.com.co/MCO-482785224-moneda-espana-2-euros-bimetalica-ano-2002-rey-juan-carlos-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,18000,1,True,2041-07-07T14:13:56.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,285275226,IJGU IJGU,,,,,
MCO488641168,Estados Unidos 1 Cuarto De Dólar 1950 D Plata,used,gold_special,https://articulo.mercadolibre.com.co/MCO-488641168-estados-unidos-1-cuarto-de-dolar-1950-d-plata-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,42000,1,True,2038-10-09T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,143141724,WORLD COLLECTIONS100,36.0,1166.67,0.0,COP,
MCO594465272,Moneda One Dime Error En El Troquelado Del Año 1983 O 1993 ?,used,gold_pro,https://articulo.mercadolibre.com.co/MCO-594465272-moneda-one-dime-error-en-el-troquelado-del-ano-1983-o-1993--_JM,buy_it_now,MCO,MCO9355,MCO-COINS,92000,1,True,2040-11-07T04:00:00.000Z,False,[],MCO1367,False,True,xd_drop_off,me2,[],,,582524681,COMPRA A1CLICK,12.0,7666.67,0.0,COP,
MCO607043648,50 Centavos 1959 Giro Grande Casi Invertida,used,gold_special,https://articulo.mercadolibre.com.co/MCO-607043648-50-centavos-1959-giro-grande-casi-invertida-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,65000,1,True,2041-02-06T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,65616184,WORLD COLLECTIONS200,36.0,1805.56,0.0,COP,
MCO885660427,"Moneda Colombia 500 Pesos 2007 Error Fuera De Margen, Usada",used,gold_special,https://articulo.mercadolibre.com.co/MCO-885660427-moneda-colombia-500-pesos-2007-error-fuera-de-margen-usada-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,10000,1,True,2042-04-18T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,285275226,IJGU IJGU,,,,,
MCO467596455,Error Final De Riel 1 Peso 1967,used,gold_special,https://articulo.mercadolibre.com.co/MCO-467596455-error-final-de-riel-1-peso-1967-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,150000,1,True,2038-03-25T00:19:14.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,143141724,WORLD COLLECTIONS100,36.0,4166.67,0.0,COP,
MCO1785692064,"Set Monedas De Lazareto De 1921 - 1, 2, 5, 10 Y 50 Centavos ",used,gold_special,https://articulo.mercadolibre.com.co/MCO-1785692064-set-monedas-de-lazareto-de-1921-1-2-5-10-y-50-centavos-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,300000,1,True,2043-08-06T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,65616184,WORLD COLLECTIONS200,36.0,8333.33,0.0,COP,
MCO477250197,Duo Monedas Colombia 5 Pesos 1989 1990 ,used,gold_special,https://articulo.mercadolibre.com.co/MCO-477250197-duo-monedas-colombia-5-pesos-1989-1990-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,6000,1,True,2038-07-07T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,285275226,IJGU IJGU,,,,,
MCO1428762342,Lote 100 Monedas De 1 Peso Colombiano /1974 - 1980,used,gold_special,https://articulo.mercadolibre.com.co/MCO-1428762342-lote-100-monedas-de-1-peso-colombiano-1974-1980-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,180000,1,True,2043-04-02T04:00:00.000Z,False,[],MCO1367,False,True,xd_drop_off,me2,[],,,127729846,MERCADOLOGISTICO,36.0,5000.0,0.0,COP,
MCO482786071,Moneda Francia 2 Euros Bimetalica Año 2002,used,gold_pro,https://articulo.mercadolibre.com.co/MCO-482786071-moneda-francia-2-euros-bimetalica-ano-2002-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,15000,1,True,2041-07-07T14:49:17.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,285275226,IJGU IJGU,,,,,
MCO914476251,"Colombia Moneda De 200 Pesos Con Error De Troquel, Cachucha.",used,gold_pro,https://articulo.mercadolibre.com.co/MCO-914476251-colombia-moneda-de-200-pesos-con-error-de-troquel-cachucha-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,100000,1,True,2042-06-19T04:00:00.000Z,False,[],MCO1367,False,False,drop_off,me2,[],,,73706537,ALFREDOPEREZ609,12.0,8333.33,0.0,COP,
MCO1196362428,Moneda Antigua De Cincuenta Pesos Colombianos ,used,gold_special,https://articulo.mercadolibre.com.co/MCO-1196362428-moneda-antigua-de-cincuenta-pesos-colombianos-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,299999,1,True,2043-01-13T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,31746316,MARSILVAMORENO,36.0,8333.31,0.0,COP,
MCO1607720204,Moneda Colombia 5 Pesos 1980 Policarpa Guaca +obsequio,used,gold_pro,https://articulo.mercadolibre.com.co/MCO-1607720204-moneda-colombia-5-pesos-1980-policarpa-guaca-obsequio-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,30000,1,True,2043-05-18T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,['self_service_out'],,,84130494,JDAVISHOP,12.0,2500.0,0.0,COP,1993
MCO455323546,"Error !! Moneda Usa 1 C Wide Am 1998 Very Rare, Original!",used,gold_pro,https://articulo.mercadolibre.com.co/MCO-455323546-error-moneda-usa-1-c-wide-am-1998-very-rare-original-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,50000,1,True,2043-10-20T16:12:31.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,95325698,RONCESVALLES2010,12.0,4166.67,0.0,COP,USA
MCO659250231,Abraham Lincoln 1 Centavo De Dóllar 25 Monedas One Cent ,used,gold_pro,https://articulo.mercadolibre.com.co/MCO-659250231-abraham-lincoln-1-centavo-de-dollar-25-monedas-one-cent-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,155000,1,True,2041-08-21T04:00:00.000Z,False,[],MCO1367,False,True,xd_drop_off,me2,[],,,582524681,COMPRA A1CLICK,12.0,12916.67,0.0,COP,
MCO648994260,Colombia Moneda 10 Pesos 1981,used,gold_special,https://articulo.mercadolibre.com.co/MCO-648994260-colombia-moneda-10-pesos-1981-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,7000,1,True,2041-07-17T04:00:00.000Z,False,[],MCO1367,False,False,drop_off,me2,[],,,91086457,NIKY6919,,,,,
MCO1363583569,Moneda 200 Pesos  Colombia Error Leve De Giro,used,gold_special,https://articulo.mercadolibre.com.co/MCO-1363583569-moneda-200-pesos-colombia-error-leve-de-giro-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,3000,1,True,2043-11-17T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,95325698,RONCESVALLES2010,,,,,
MCO477248325,Lote Monedas Colombia 20 Pesos 1989 A 1994,used,gold_special,https://articulo.mercadolibre.com.co/MCO-477248325-lote-monedas-colombia-20-pesos-1989-a-1994-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,11000,1,True,2038-07-07T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,285275226,IJGU IJGU,,,,,
MCO595558504,Moneda  5 Centavos De Euro España 1999 Y 2007,used,gold_pro,https://articulo.mercadolibre.com.co/MCO-595558504-moneda-5-centavos-de-euro-espana-1999-y-2007-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,56000,1,True,2040-11-16T04:00:00.000Z,False,[],MCO1367,False,True,xd_drop_off,me2,[],,,582524681,COMPRA A1CLICK,12.0,4666.67,0.0,COP,
MCO926112361,Moneda 50 Centavos 2000 Ecuador Error Pieza 2395,used,gold_pro,https://articulo.mercadolibre.com.co/MCO-926112361-moneda-50-centavos-2000-ecuador-error-pieza-2395-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,70000,1,True,2042-07-10T04:00:00.000Z,False,[],MCO1367,False,True,xd_drop_off,me2,[],,,191820439,DIANAMARAGUERRA,12.0,5833.33,0.0,COP,
MCO1731009994,Moneda Souvenir Cathedrale Notre-dame - Paris 2007 ,used,gold_special,https://articulo.mercadolibre.com.co/MCO-1731009994-moneda-souvenir-cathedrale-notre-dame-paris-2007-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,20000,1,True,2043-07-17T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,87550573,MARMAR13,36.0,555.56,0.0,COP,
MCO482893449,Lote De Monedas España 1 Centimo Euro Año 2004 Al 2008,used,gold_special,https://articulo.mercadolibre.com.co/MCO-482893449-lote-de-monedas-espana-1-centimo-euro-ano-2004-al-2008-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,6500,1,True,2038-08-24T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,285275226,IJGU IJGU,,,,,
MCO506991882,Moneda De Ecuador 1 Centavo Año 2000 ,used,gold_special,https://articulo.mercadolibre.com.co/MCO-506991882-moneda-de-ecuador-1-centavo-ano-2000-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,6500,1,True,2039-03-13T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,285275226,IJGU IJGU,,,,,
MCO926646031,Moneda 1 Dollar 1853/replica,used,gold_special,https://articulo.mercadolibre.com.co/MCO-926646031-moneda-1-dollar-1853replica-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,250000,1,True,2042-07-12T04:00:00.000Z,False,[],MCO1367,False,False,drop_off,me2,[],,,141316700,JUANMANUELAREVALOAGATON,36.0,6944.44,0.0,COP,
MCO947741400,Colombia Moneda 10 Pesos 1982,used,gold_special,https://articulo.mercadolibre.com.co/MCO-947741400-colombia-moneda-10-pesos-1982-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,7000,1,True,2042-08-18T04:00:00.000Z,False,[],MCO1367,False,False,drop_off,me2,[],,,91086457,NIKY6919,,,,,
