id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO2093202968,Quality Park Sobres # 10 Doble Ventana Self-sello De Segurid,new,gold_special,https://articulo.mercadolibre.com.co/MCO-2093202968-quality-park-sobres-10-doble-ventana-self-sello-de-segurid-_JM,buy_it_now,MCO,MCO166867,MCO-EVENT_TICKETS,489600,1,True,2043-12-08T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,300671696,EMY_STORE,36,13600.0,0,COP,Nuevo
MCO537511465,R: Composición Del Unicornio Amplia Dictaminó El Bloc | Mono,new,gold_special,https://articulo.mercadolibre.com.co/MCO-537511465-r-composicion-del-unicornio-amplia-dictamino-el-bloc-mono-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,108000,1,True,2039-10-05T04:00:00.000Z,False,[],MCO40433,False,True,cross_docking,me2,['mandatory_free_shipping'],,,315504023,MAUJA_GROUP,36,3000.0,0,COP,Genérica
MCO2093255728,Decal Persecución Gracia Estudio Voleibol De Vinilo Etiqueta,new,gold_special,https://articulo.mercadolibre.com.co/MCO-2093255728-decal-persecucion-gracia-estudio-voleibol-de-vinilo-etiqueta-_JM,buy_it_now,MCO,MCO166867,MCO-EVENT_TICKETS,124800,1,True,2043-12-08T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,300671696,EMY_STORE,36,3466.67,0,COP,Nuevo
MCO894218663,El Último Concierto De Edmond Hall.,new,gold_special,https://articulo.mercadolibre.com.co/MCO-894218663-el-ultimo-concierto-de-edmond-hall-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,166000,1,True,2042-05-09T04:00:00.000Z,False,[],MCO40433,False,True,cross_docking,me2,['mandatory_free_shipping'],,,451140712,FREE_ZONE_CO,36,4611.11,0,COP,
MCO2093280886,Prime Business Checks Sobres Tintados De Seguridad De Doble ,new,gold_special,https://articulo.mercadolibre.com.co/MCO-2093280886-prime-business-checks-sobres-tintados-de-seguridad-de-doble-_JM,buy_it_now,MCO,MCO166867,MCO-EVENT_TICKETS,343200,1,True,2043-12-08T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,300671696,EMY_STORE,36,9533.33,0,COP,Nuevo
MCO1394339199,"G4free Bolsa Bandolera Transparente, Aprobada Para Estadios,",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1394339199-g4free-bolsa-bandolera-transparente-aprobada-para-estadios-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,138055,1,True,2044-02-15T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,570514851,YESIDCHINCHILLAC,36,3834.86,0,COP,G4free
MCO906248376,Quality Park Sobres # 10 Doble Ventana Self-sello De Segurid,new,gold_special,https://articulo.mercadolibre.com.co/MCO-906248376-quality-park-sobres-10-doble-ventana-self-sello-de-segurid-_JM,buy_it_now,MCO,MCO166867,MCO-EVENT_TICKETS,399000,1,True,2042-06-05T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,72056018,MARIKDITAS CO,36,11083.33,0,COP,Quality Park
MCO1394350461,"Yuanming Bolsa Transparente Aprobada Para Estadios, Bolsa Cr",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1394350461-yuanming-bolsa-transparente-aprobada-para-estadios-bolsa-cr-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,81810,1,True,2044-02-15T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,[],,,570514851,YESIDCHINCHILLAC,36,2272.5,0,COP,yuanming
MCO583093590,"Black Prize Drop Cualquier Feria, Evento De Pta O Feria",new,gold_special,https://articulo.mercadolibre.com.co/MCO-583093590-black-prize-drop-cualquier-feria-evento-de-pta-o-feria-_JM,buy_it_now,MCO,MCO407872,MCO-CONVENTION_TICKETS,3140900,1,True,2040-09-11T04:00:00.000Z,False,[],MCO40433,False,True,cross_docking,me2,['mandatory_free_shipping'],,,221747504,ANICAM-BUSINESS,36,87247.22,0,COP,
MCO1394351953,Qinyurj Bolso Cruzado Transparente Aprobado Por Estadios Par,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1394351953-qinyurj-bolso-cruzado-transparente-aprobado-por-estadios-par-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,138055,1,True,2044-02-15T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,570514851,YESIDCHINCHILLAC,36,3834.86,0,COP,Qinyurj
MCO611076635,Figura De Cartón Vertical Tamaño Real Con Gráficos Avanzados,new,gold_special,https://articulo.mercadolibre.com.co/MCO-611076635-figura-de-carton-vertical-tamano-real-con-graficos-avanzados-_JM,buy_it_now,MCO,MCO118007,MCO-EVENT_TICKETS,414900,1,True,2041-03-04T04:00:00.000Z,False,[],MCO40433,False,True,cross_docking,me2,['mandatory_free_shipping'],,,221747504,ANICAM-BUSINESS,36,11525.0,0,COP,Pyle
MCO1394359627,"Rinonera Transparente, Aprobada Para Estadios, Para Mujeres ",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1394359627-rinonera-transparente-aprobada-para-estadios-para-mujeres-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,92037,1,True,2044-02-15T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,570514851,YESIDCHINCHILLAC,36,2556.58,0,COP,Clickslock
MCO593152607,Asurion 2 Año De Protección De Artículos Deportivos Plan $40,new,gold_special,https://articulo.mercadolibre.com.co/MCO-593152607-asurion-2-ano-de-proteccion-de-articulos-deportivos-plan-40-_JM,buy_it_now,MCO,MCO166866,MCO-SPORTS_TICKETS,371900,1,True,2040-10-29T04:00:00.000Z,False,[],MCO40433,False,True,cross_docking,me2,['mandatory_free_shipping'],,,221747504,ANICAM-BUSINESS,36,10330.56,0,COP,
MCO1394372365,"Rinonera Transparente Aprobada Para Estadios, Impermeable, B",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1394372365-rinonera-transparente-aprobada-para-estadios-impermeable-b-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,92037,1,True,2044-02-15T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,570514851,YESIDCHINCHILLAC,36,2556.58,0,COP,DNFUN
MCO592327300,"Doble Rollo De Boletos De Rifle, 500 Unidades (los Colores P",new,gold_special,https://articulo.mercadolibre.com.co/MCO-592327300-doble-rollo-de-boletos-de-rifle-500-unidades-los-colores-p-_JM,buy_it_now,MCO,MCO166867,MCO-EVENT_TICKETS,103900,1,True,2040-10-24T04:00:00.000Z,False,[],MCO40433,False,True,cross_docking,me2,"['fs_threshold_mco_change_apr2021', 'mandatory_free_shipping']",,,221747504,ANICAM-BUSINESS,36,2886.11,0,COP,
MCO1394385055,"Dnfun Bolsa Transparente Aprobada Para Estadios, Bolso Cruza",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1394385055-dnfun-bolsa-transparente-aprobada-para-estadios-bolso-cruza-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,86923,1,True,2044-02-15T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,[],,,570514851,YESIDCHINCHILLAC,36,2414.53,0,COP,DNFUN
MCO584145515,Boletos De Rifa: Rollo De 1000 (azul),new,gold_special,https://articulo.mercadolibre.com.co/MCO-584145515-boletos-de-rifa-rollo-de-1000-azul-_JM,buy_it_now,MCO,MCO166867,MCO-EVENT_TICKETS,211900,1,True,2040-09-17T04:00:00.000Z,False,[],MCO40433,False,True,cross_docking,me2,['mandatory_free_shipping'],,,221747504,ANICAM-BUSINESS,36,5886.11,0,COP,
MCO894940643,Concierto Para Diana.,new,gold_special,https://articulo.mercadolibre.com.co/MCO-894940643-concierto-para-diana-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,207000,1,True,2042-05-11T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,492977375,JHONGREAT.COM,36,5750.0,0,COP,Universal Music
MCO611076609,Cartón Personas Kylo Ren Acción Tamaño Vida Cartón,new,gold_special,https://articulo.mercadolibre.com.co/MCO-611076609-carton-personas-kylo-ren-accion-tamano-vida-carton-_JM,buy_it_now,MCO,MCO118007,MCO-EVENT_TICKETS,385900,1,True,2042-07-26T19:14:43.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,159883089,JEN-MA,36,10719.44,0,COP,Pyle
MCO816798820,"Lello, Musso Pola , F&aacute;brica El&eacute;ctrica De .",new,gold_special,https://articulo.mercadolibre.com.co/MCO-816798820-lello-musso-pola-faacutebrica-eleacutectrica-de--_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,9187990,1,True,2041-09-28T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,186313634,TIENDA.MAYCO,36,255221.94,0,COP,Genérica
MCO611076618,Cartón Personas Kylo Ren Acción Tamaño Vida Cartón,new,gold_special,https://articulo.mercadolibre.com.co/MCO-611076618-carton-personas-kylo-ren-accion-tamano-vida-carton-_JM,buy_it_now,MCO,MCO118007,MCO-EVENT_TICKETS,361900,1,True,2041-03-04T04:00:00.000Z,False,[],MCO40433,False,True,cross_docking,me2,['mandatory_free_shipping'],,,221747504,ANICAM-BUSINESS,36,10052.78,0,COP,Pyle
MCO901560454,Bolso Bandolera Transparente Aprobado Por El Estadio Para T.,new,gold_special,https://articulo.mercadolibre.com.co/MCO-901560454-bolso-bandolera-transparente-aprobado-por-el-estadio-para-t-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,104990,1,True,2042-05-26T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,268658500,EMIL SANCHEZ,36,2916.39,0,COP,Bagenius
MCO611076634,Figura De Cartón Vertical Tamaño Real Con Gráficos Avanzados,new,gold_special,https://articulo.mercadolibre.com.co/MCO-611076634-figura-de-carton-vertical-tamano-real-con-graficos-avanzados-_JM,buy_it_now,MCO,MCO118007,MCO-EVENT_TICKETS,439900,1,True,2042-07-26T19:14:43.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,159883089,JEN-MA,36,12219.44,0,COP,Pyle
MCO545355308,Bebo Y Sé Cosas Vaso De Cerveza De  Oz   Abrebotellas ...,new,gold_special,https://articulo.mercadolibre.com.co/MCO-545355308-bebo-y-se-cosas-vaso-de-cerveza-de-oz-abrebotellas--_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,218300,1,True,2043-10-07T05:16:17.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,446378949,DE-TODO-PARA-TODOS,36,6063.89,0,COP,
MCO611076660,Disney Junior Jake And The Never Land Pirates - Barco Pirata,new,gold_special,https://articulo.mercadolibre.com.co/MCO-611076660-disney-junior-jake-and-the-never-land-pirates-barco-pirata-_JM,buy_it_now,MCO,MCO118007,MCO-EVENT_TICKETS,351900,1,True,2041-03-04T04:00:00.000Z,False,[],MCO40433,False,True,cross_docking,me2,['mandatory_free_shipping'],,,221747504,ANICAM-BUSINESS,36,9775.0,0,COP,Pyle
MCO552166623,Polvo De Purpurina Multiusos Premium G  .oz Artes Y Man...,new,gold_special,https://articulo.mercadolibre.com.co/MCO-552166623-polvo-de-purpurina-multiusos-premium-g-oz-artes-y-man-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,146300,1,True,2043-10-07T05:10:13.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,446378949,DE-TODO-PARA-TODOS,36,4063.89,0,COP,
MCO896570127,Cartón Personas Kylo Ren Acción Tamaño Vida Cartón,new,gold_special,https://articulo.mercadolibre.com.co/MCO-896570127-carton-personas-kylo-ren-accion-tamano-vida-carton-_JM,buy_it_now,MCO,MCO118007,MCO-EVENT_TICKETS,374900,1,True,2042-05-14T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,603921172,ARDY SHOP,36,10413.89,0,COP,Pyle
MCO554177117,Filtro De Ducha Universal Purificador De Agua De Ducha ...,new,gold_special,https://articulo.mercadolibre.com.co/MCO-554177117-filtro-de-ducha-universal-purificador-de-agua-de-ducha--_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,270300,1,True,2043-10-07T05:16:11.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,446378949,DE-TODO-PARA-TODOS,36,7508.33,0,COP,
MCO572127827,Entradas Para La Rifa 2000 Por Rollo 50/50: Easy 2 Read,new,gold_special,https://articulo.mercadolibre.com.co/MCO-572127827-entradas-para-la-rifa-2000-por-rollo-5050-easy-2-read-_JM,buy_it_now,MCO,MCO166867,MCO-EVENT_TICKETS,123900,1,True,2040-07-16T04:00:00.000Z,False,[],MCO40433,False,True,cross_docking,me2,['mandatory_free_shipping'],,,221747504,ANICAM-BUSINESS,36,3441.67,0,COP,
MCO1965140824,"Rasqueta De Plástico Boletos De Lotería, 12 Piezas, C...",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1965140824-rasqueta-de-plastico-boletos-de-loteria-12-piezas-c-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,95300,1,True,2043-10-09T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,446378949,DE-TODO-PARA-TODOS,36,2647.22,0,COP,VILLCASE
MCO578194004,Dos (2) Rollos De Boletos En Dos Partes De La Rifa De Doble,new,gold_special,https://articulo.mercadolibre.com.co/MCO-578194004-dos-2-rollos-de-boletos-en-dos-partes-de-la-rifa-de-doble-_JM,buy_it_now,MCO,MCO166867,MCO-EVENT_TICKETS,200900,1,True,2040-08-16T04:00:00.000Z,False,[],MCO40433,False,True,cross_docking,me2,['mandatory_free_shipping'],,,221747504,ANICAM-BUSINESS,36,5580.56,0,COP,
MCO1395424849,"Mini Bolsa Transparente, Aprobada Por El Estadio, Riñonera.",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1395424849-mini-bolsa-transparente-aprobada-por-el-estadio-rinonera-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,76990,1,True,2044-02-18T04:00:00.000Z,False,[],MCO40433,False,False,not_specified,not_specified,[],,,1673860028,MAMA20240207161211,36,2138.61,0,COP,N/A
MCO583534575,"Donación De Acrílico Y Urna, De Boletos Y Sorteo,",new,gold_special,https://articulo.mercadolibre.com.co/MCO-583534575-donacion-de-acrilico-y-urna-de-boletos-y-sorteo-_JM,buy_it_now,MCO,MCO166867,MCO-EVENT_TICKETS,189900,1,True,2040-09-14T04:00:00.000Z,False,[],MCO40433,False,True,cross_docking,me2,['mandatory_free_shipping'],,,221747504,ANICAM-BUSINESS,36,5275.0,0,COP,
MCO1395438109,"Riñonera Transparente, Aprobada Por El Estadio Para Mujere.",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1395438109-rinonera-transparente-aprobada-por-el-estadio-para-mujere-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,93990,1,True,2044-02-18T04:00:00.000Z,False,[],MCO40433,False,False,not_specified,not_specified,[],,,1673860028,MAMA20240207161211,36,2610.83,0,COP,N/A
MCO611076607,Cartón Personas Kylo Ren Acción Tamaño Vida Cartón,new,gold_special,https://articulo.mercadolibre.com.co/MCO-611076607-carton-personas-kylo-ren-accion-tamano-vida-carton-_JM,buy_it_now,MCO,MCO118007,MCO-EVENT_TICKETS,385900,1,True,2041-03-04T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,25789673,ACHAPARRO,36,10719.44,0,COP,Pyle
MCO1395462827,"Bolsa Cruzada Transparente, Aprobada Por El Estadio Para Co.",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1395462827-bolsa-cruzada-transparente-aprobada-por-el-estadio-para-co-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,90990,1,True,2044-02-18T04:00:00.000Z,False,[],MCO40433,False,False,not_specified,not_specified,[],,,1673860028,MAMA20240207161211,36,2527.5,0,COP,N/A
MCO611076614,Cartón Personas Kylo Ren Acción Tamaño Vida Cartón,new,gold_special,https://articulo.mercadolibre.com.co/MCO-611076614-carton-personas-kylo-ren-accion-tamano-vida-carton-_JM,buy_it_now,MCO,MCO118007,MCO-EVENT_TICKETS,385900,1,True,2041-03-04T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,353383977,GLOINMA,36,10719.44,0,COP,Pyle
MCO895713142,Jack Mensaje Kn-10w Niño De La Roca Blanca Chr.,new,gold_special,https://articulo.mercadolibre.com.co/MCO-895713142-jack-mensaje-kn-10w-nino-de-la-roca-blanca-chr-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,443000,1,True,2042-05-12T04:00:00.000Z,False,[],MCO40433,False,True,cross_docking,me2,['mandatory_free_shipping'],,,451140712,FREE_ZONE_CO,36,12305.56,0,COP,Jack Post
MCO611076622,Figura De Cartón Vertical Tamaño Real Con Gráficos Avanzados,new,gold_special,https://articulo.mercadolibre.com.co/MCO-611076622-figura-de-carton-vertical-tamano-real-con-graficos-avanzados-_JM,buy_it_now,MCO,MCO118007,MCO-EVENT_TICKETS,439900,1,True,2041-03-04T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,353383977,GLOINMA,36,12219.44,0,COP,Pyle
MCO894159929,2009 Festival De Salzburgo Concierto De Apertura.,new,gold_special,https://articulo.mercadolibre.com.co/MCO-894159929-2009-festival-de-salzburgo-concierto-de-apertura-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,208000,1,True,2042-05-09T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,72056018,MARIKDITAS CO,36,5777.78,0,COP,
