id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO643010749,Medium Acrilico Rifa De Carga Por Midway Monsters,new,gold_special,https://articulo.mercadolibre.com.co/MCO-643010749-medium-acrilico-rifa-de-carga-por-midway-monsters-_JM,buy_it_now,MCO,MCO118007,MCO-EVENT_TICKETS,1235500,1,True,2041-06-30T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,612120531,MITIENDITASTORE,36,34319.44,0,COP,MIDWAY MONSTERS
MCO895644679,A Cappella: El Tour Europeo.,new,gold_special,https://articulo.mercadolibre.com.co/MCO-895644679-a-cappella-el-tour-europeo-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,181000,1,True,2042-05-12T04:00:00.000Z,False,[],MCO40433,False,True,cross_docking,me2,['mandatory_free_shipping'],,,451140712,FREE_ZONE_CO,36,5027.78,0,COP,
MCO1635155414,Paquete De 6 Pendientes En T Con Forma De T Para Exposicion,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1635155414-paquete-de-6-pendientes-en-t-con-forma-de-t-para-exposicion-_JM,buy_it_now,MCO,MCO407872,MCO-CONVENTION_TICKETS,186300,1,True,2043-05-30T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,612120531,MITIENDITASTORE,36,5175.0,0,COP,N
MCO1388639017,En Concierto.,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1388639017-en-concierto-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,195000,1,True,2044-01-30T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,396366922,MASTER_SHOPS,36,5416.67,0,COP,
MCO614731284,Paquete De 6 Pendientes En T Con Forma De T Para Exposicion,new,gold_special,https://articulo.mercadolibre.com.co/MCO-614731284-paquete-de-6-pendientes-en-t-con-forma-de-t-para-exposicion-_JM,buy_it_now,MCO,MCO407872,MCO-CONVENTION_TICKETS,187000,1,True,2041-03-29T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,98310403,TIENDAMAJO,36,5194.44,0,COP,N
MCO1311377975,"Bolsa Transparente Aprobada Por El Estadio, Bolsa Cruzada Tr",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1311377975-bolsa-transparente-aprobada-por-el-estadio-bolsa-cruzada-tr-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,130385,1,True,2043-06-30T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,545122795,MIL DESTELLOS,36,3621.81,0,COP,sharks shock
MCO1302295515,Stock Your Home - Lamina De Carton Oblonga,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1302295515-stock-your-home-lamina-de-carton-oblonga-_JM,buy_it_now,MCO,MCO118007,MCO-EVENT_TICKETS,118200,1,True,2043-05-30T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,784931210,IMPORTNANA,36,3283.33,0,COP,Stock Your Home
MCO1691502820,"Angjiny Bolsa Transparente Aprobada Para Estadios, Bolsas Cr",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1691502820-angjiny-bolsa-transparente-aprobada-para-estadios-bolsas-cr-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,118625,1,True,2043-06-30T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,545122795,MIL DESTELLOS,36,3295.14,0,COP,Angjiny
MCO1432766472,Disney Junior Jake And The Never Land Pirates - Barco Pirata,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1432766472-disney-junior-jake-and-the-never-land-pirates-barco-pirata-_JM,buy_it_now,MCO,MCO118007,MCO-EVENT_TICKETS,387900,1,True,2043-04-04T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,159883089,JEN-MA,36,10775.0,0,COP,Pyle
MCO576209976,Brand: H.e. Harris 25 2x2 Snaplocks Para Dimes,new,gold_special,https://articulo.mercadolibre.com.co/MCO-576209976-brand-he-harris-25-2x2-snaplocks-para-dimes-_JM,buy_it_now,MCO,MCO166866,MCO-SPORTS_TICKETS,321000,1,True,2040-08-05T04:00:00.000Z,False,[],MCO40433,False,True,cross_docking,me2,['mandatory_free_shipping'],,,192538642,MIBICY_COM,36,8916.67,0,COP,Brand: H.e. Harris
MCO863854697,Paquete De 6 Pendientes En T Con Forma De T Para Exposicion,new,gold_special,https://articulo.mercadolibre.com.co/MCO-863854697-paquete-de-6-pendientes-en-t-con-forma-de-t-para-exposicion-_JM,buy_it_now,MCO,MCO407872,MCO-CONVENTION_TICKETS,219700,1,True,2042-02-20T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,738990470,JIMPORT_PET,36,6102.78,0,COP,N'icePackaging
MCO1303713637,Paquete De 6 Pendientes En T Con Forma De T Para Exposicion,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1303713637-paquete-de-6-pendientes-en-t-con-forma-de-t-para-exposicion-_JM,buy_it_now,MCO,MCO407872,MCO-CONVENTION_TICKETS,210500,1,True,2043-06-03T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,152030121,TIENDAJIMPORT,36,5847.22,0,COP,N
MCO1331713081,Prime Business Checks Sobres Tintados De Seguridad De Doble ,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1331713081-prime-business-checks-sobres-tintados-de-seguridad-de-doble-_JM,buy_it_now,MCO,MCO166867,MCO-EVENT_TICKETS,279000,1,True,2043-08-21T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,492977375,JHONGREAT.COM,36,7750.0,0,COP,Prime Business Checks
MCO553331035,¡ediciã³n Limitada Pequeã±o Reloj De Mesa Silencioso De...,new,gold_special,https://articulo.mercadolibre.com.co/MCO-553331035-edicin-limitada-pequeo-reloj-de-mesa-silencioso-de-_JM,buy_it_now,MCO,MCO166866,MCO-SPORTS_TICKETS,160999,1,True,2043-10-07T05:06:16.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,446378949,DE-TODO-PARA-TODOS,36,4472.19,0,COP,
MCO2078430694,Mini Craft Fair Dolls & Pets - 3-pack With Peanut Big T...,new,gold_special,https://articulo.mercadolibre.com.co/MCO-2078430694-mini-craft-fair-dolls-pets-3-pack-with-peanut-big-t-_JM,buy_it_now,MCO,MCO407872,MCO-CONVENTION_TICKETS,200900,1,True,2043-11-29T04:00:00.000Z,False,[],MCO40433,False,True,cross_docking,me2,['mandatory_free_shipping'],,,120405736,TODOENCARGO-CO,36,5580.56,0,COP,Lalaloopsy
MCO868061429,Cartón Personas Kylo Ren Acción Tamaño Vida Cartón,new,gold_special,https://articulo.mercadolibre.com.co/MCO-868061429-carton-personas-kylo-ren-accion-tamano-vida-carton-_JM,buy_it_now,MCO,MCO118007,MCO-EVENT_TICKETS,399900,1,True,2042-03-04T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,27034849,APCL80,36,11108.33,0,COP,Pyle
MCO1281458535,Disney Junior Jake And The Never Land Pirates - Barco Pirata,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1281458535-disney-junior-jake-and-the-never-land-pirates-barco-pirata-_JM,buy_it_now,MCO,MCO118007,MCO-EVENT_TICKETS,375900,1,True,2043-04-04T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,353383977,GLOINMA,36,10441.67,0,COP,Pyle
MCO1390206391,Mochila Transparente Aprobada Por El Estadio De 12 X 12 X 6.,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1390206391-mochila-transparente-aprobada-por-el-estadio-de-12-x-12-x-6-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,121990,1,True,2044-02-04T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,30198219,ACOPLES.STYLE,36,3388.61,0,COP,Keepcross
MCO1390219355,"Edraco Bolsa Transparente Aprobada Para Estadios, Bolsa Tra.",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1390219355-edraco-bolsa-transparente-aprobada-para-estadios-bolsa-tra-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,95990,1,True,2044-02-04T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,30198219,ACOPLES.STYLE,36,2666.39,0,COP,Edraco
MCO1497034988,Cartón Personas Kylo Ren Acción Tamaño Vida Cartón,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1497034988-carton-personas-kylo-ren-accion-tamano-vida-carton-_JM,buy_it_now,MCO,MCO118007,MCO-EVENT_TICKETS,373900,1,True,2043-04-20T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,109006779,LUZKARDY,36,10386.11,0,COP,Pyle
MCO547285867, Piezas De Goma De  Botones Funda Protectora De Llavero...,new,gold_special,https://articulo.mercadolibre.com.co/MCO-547285867-piezas-de-goma-de-botones-funda-protectora-de-llavero-_JM,buy_it_now,MCO,MCO166866,MCO-SPORTS_TICKETS,112300,1,True,2043-10-07T05:15:49.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,446378949,DE-TODO-PARA-TODOS,36,3119.44,0,COP,
MCO928463678,Decal Persecución Gracia Estudio Voleibol De Vinilo Etiqueta,new,gold_special,https://articulo.mercadolibre.com.co/MCO-928463678-decal-persecucion-gracia-estudio-voleibol-de-vinilo-etiqueta-_JM,buy_it_now,MCO,MCO166867,MCO-EVENT_TICKETS,106000,1,True,2042-07-15T04:00:00.000Z,False,[],MCO40433,False,True,cross_docking,me2,['mandatory_free_shipping'],,,163181195,MAUJA_BUSINESS,36,2944.44,0,COP,Chase Grace Studio
MCO596989112,Ultra Pro Pikachu Flip Caja Para Pokemon,new,gold_special,https://articulo.mercadolibre.com.co/MCO-596989112-ultra-pro-pikachu-flip-caja-para-pokemon-_JM,buy_it_now,MCO,MCO166866,MCO-SPORTS_TICKETS,152990,1,True,2040-11-28T04:00:00.000Z,False,[],MCO40433,False,True,drop_off,me2,['mandatory_free_shipping'],,,416956662,JUANDAVIDJ31JUANDAVIDJ31,36,4249.72,0,COP,Ultra Pro
MCO851242840,Figura De Cartón Vertical Tamaño Real Con Gráficos Avanzados,new,gold_special,https://articulo.mercadolibre.com.co/MCO-851242840-figura-de-carton-vertical-tamano-real-con-graficos-avanzados-_JM,buy_it_now,MCO,MCO118007,MCO-EVENT_TICKETS,448900,1,True,2042-01-13T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,168350391,YAMIGTT2014,36,12469.44,0,COP,Pyle
MCO980312228,"Bolso Bandolera Transparente, Aprobado Por El Estadio, Pequ",new,gold_pro,https://articulo.mercadolibre.com.co/MCO-980312228-bolso-bandolera-transparente-aprobado-por-el-estadio-pequ-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,131805,1,True,2042-09-30T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,1076026030,LOPEZJHONJUNIOR,12,10983.75,0,COP,No identificado
MCO980318776,"Bolso Bandolera De Pvc Transparente Para Mujeres Y Hombres,",new,gold_pro,https://articulo.mercadolibre.com.co/MCO-980318776-bolso-bandolera-de-pvc-transparente-para-mujeres-y-hombres-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,123436,1,True,2042-09-30T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,1076026030,LOPEZJHONJUNIOR,12,10286.33,0,COP,No identificado
MCO980344448,Vikcnitor Mini Mochila Transparente Aprobada Por El Estadio,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-980344448-vikcnitor-mini-mochila-transparente-aprobada-por-el-estadio-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,131805,1,True,2042-09-30T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,1076026030,LOPEZJHONJUNIOR,12,10983.75,0,COP,No identificado
MCO980344459,"Covax Mini Mochila Transparente Aprobada Por El Estadio, Bo",new,gold_pro,https://articulo.mercadolibre.com.co/MCO-980344459-covax-mini-mochila-transparente-aprobada-por-el-estadio-bo-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,140173,1,True,2042-09-30T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,1076026030,LOPEZJHONJUNIOR,12,11681.08,0,COP,No identificado
MCO980344471,Bolso Bandolera De Pvc Transparente Aprobado Por El Estadio,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-980344471-bolso-bandolera-de-pvc-transparente-aprobado-por-el-estadio-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,140173,1,True,2042-09-30T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,1076026030,LOPEZJHONJUNIOR,12,11681.08,0,COP,No identificado
MCO980344739,Bolsa Transparente Aprobada Por El Estadio De 12 X 12 X 6 P,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-980344739-bolsa-transparente-aprobada-por-el-estadio-de-12-x-12-x-6-p-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,131805,1,True,2042-09-30T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,1076026030,LOPEZJHONJUNIOR,12,10983.75,0,COP,No identificado
MCO980405838,Bolsa De Mensajero Transparente + Mochila Con Cordón Transp,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-980405838-bolsa-de-mensajero-transparente-mochila-con-cordon-transp-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,156910,1,True,2042-09-30T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,1076026030,LOPEZJHONJUNIOR,12,13075.83,0,COP,No identificado
MCO980412135,"Bolso Transparente Aprobado Por El Estadio, Bolsa Transpare",new,gold_pro,https://articulo.mercadolibre.com.co/MCO-980412135-bolso-transparente-aprobado-por-el-estadio-bolsa-transpare-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,148542,1,True,2042-09-30T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,1076026030,LOPEZJHONJUNIOR,12,12378.5,0,COP,No identificado
MCO980415418,"Covax Riñonera Transparente, Aprobada Por El Estadio, Bolsa",new,gold_pro,https://articulo.mercadolibre.com.co/MCO-980415418-covax-rinonera-transparente-aprobada-por-el-estadio-bolsa-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,131805,1,True,2042-09-30T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,1076026030,LOPEZJHONJUNIOR,12,10983.75,0,COP,No identificado
MCO980457049,Osoce - Bolsa Bandolera Transparente Aprobada Por El Estadi,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-980457049-osoce-bolsa-bandolera-transparente-aprobada-por-el-estadi-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,115067,1,True,2042-09-30T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,1076026030,LOPEZJHONJUNIOR,12,9588.92,0,COP,No identificado
MCO980457266,Lyroo Bolsa Transparente Aprobada Por El Estadio Mini Mochi,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-980457266-lyroo-bolsa-transparente-aprobada-por-el-estadio-mini-mochi-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,223859,1,True,2042-09-30T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,1076026030,LOPEZJHONJUNIOR,12,18654.92,0,COP,No identificado
MCO980515126,"Lorbro Bolso Transparente Aprobado Por El Estadio, Bolso Ba",new,gold_pro,https://articulo.mercadolibre.com.co/MCO-980515126-lorbro-bolso-transparente-aprobado-por-el-estadio-bolso-ba-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,173647,1,True,2042-09-30T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,1076026030,LOPEZJHONJUNIOR,12,14470.58,0,COP,No identificado
MCO602897204,Manilla De Seguridad-brazaletes Vip-papel Tyvek-para Eventos,new,gold_special,https://articulo.mercadolibre.com.co/MCO-602897204-manilla-de-seguridad-brazaletes-vip-papel-tyvek-para-eventos-_JM,buy_it_now,MCO,MCO166867,MCO-EVENT_TICKETS,142000,1,True,2041-01-15T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,166137471,COLORGRAFFPLUSS,36,3944.44,0,COP,
MCO1390584785,Combo La Solar Días 16 Y 17 De Febrero 2024,new,free,https://articulo.mercadolibre.com.co/MCO-1390584785-combo-la-solar-dias-16-y-17-de-febrero-2024-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,725000,1,True,2024-04-11T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,[],,,362273050,MAAD2558853,36,20138.89,0,COP,
MCO1337852647,Nike - M,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1337852647-nike-m-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,44900,1,True,2043-09-08T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,[],,,136539578,SOU1695,36,1247.22,0,COP,
MCO2200361884,La Solar 2024 - Combo Any,new,free,https://articulo.mercadolibre.com.co/MCO-2200361884-la-solar-2024-combo-any-_JM,buy_it_now,MCO,MCO118006,MCO-CONCERT_TICKETS,750000,1,True,2024-04-05T04:00:00.000Z,False,[],MCO40433,False,True,xd_drop_off,me2,[],,,387333068,NATALIAARANGUREN28,36,20833.33,0,COP,
